,GEOID,7/1/15,8/1/15,9/1/15,10/1/15,11/1/15,12/1/15,1/1/16,2/1/16,3/1/16,4/1/16,5/1/16,6/1/16
590,36047029900,931.5475437,1077.368109,1085.927893,1768.321662,1680.684936,1869.575458,2058.048256,2278.190236,2287.427957,2466.409425,2411.219728,2454.498921
591,36047030000,166.0206516,171.6485931,174.3487428,223.0557257,269.6490044,475.2873811,465.1935297,529.6849128,535.6111016,575.2135948,661.0695516,638.0087296
592,36047030100,497.0153965,596.2634612,592.2023833,1471.016814,1386.874664,1522.656901,1702.389348,2002.061123,1642.83813,1700.003906,1724.679254,1751.958485
593,36047030200,179.75497,185.8539325,188.7768526,241.5148213,291.9649991,514.6104196,503.6821501,573.5113832,579.9287385,622.8166399,715.775948,690.8056441
594,36047030300,648.204938,777.6267875,772.3310735,1918.494475,1808.765958,1985.854757,2220.250138,2611.085849,2142.58444,2217.14557,2249.327071,2284.908041
595,36047030400,396.2220558,409.0105029,415.5235719,531.568941,642.4557041,1133.796874,1109.709855,1263.211446,1277.242031,1370.648571,1575.484716,1520.723269
596,36047030500,2093.249104,2420.889527,2440.154952,3973.32666,3776.43346,4200.927072,4624.317739,5118.934456,5139.660769,5541.898889,5417.918499,5515.117721
597,36047030600,73.24734396,94.40259196,93.00559523,118.8183119,141.5042895,218.4111632,232.0487661,249.8786499,254.6020643,300.1062345,346.2763832,344.94551
598,36047030700,1724.027369,1993.898265,2009.740434,3272.627937,3110.4395,3460.019806,3808.824651,4216.23453,4233.350482,4564.595916,4462.452703,4542.549852
599,36047030800,259.8058973,335.6382838,328.0181724,417.7213947,497.7415332,767.6360548,814.7437282,878.2975438,895.0433564,1055.684675,1219.883791,1219.685916
600,36047030900,925.6693515,1070.569142,1079.075164,1757.147891,1670.065258,1857.762832,2045.044026,2263.791555,2272.981628,2450.834819,2395.991795,2438.997767
601,36047031100,946.6342055,1094.815733,1103.514402,1796.944335,1707.889428,1899.838035,2091.360834,2315.062627,2324.460839,2506.342106,2450.25698,2494.236965
602,36047031300,1129.032976,1305.766322,1316.141063,2143.182022,2036.967893,2265.901421,2494.327094,2761.132053,2772.341126,2989.267524,2922.375838,2974.829947
603,36047031400,317.9516736,410.0154846,402.5203488,513.5063516,611.7141303,944.1176097,1002.427351,1080.109044,1100.585203,1297.389449,1497.952992,1494.556303
604,36047031500,1166.669244,1349.293988,1360.014571,2214.624906,2104.870133,2341.435151,2577.475384,2853.174275,2864.757002,3088.914632,3019.793116,3073.99578
605,36047031701,906.9479369,1048.917168,1057.251158,1721.610046,1636.288636,1820.190076,2003.683559,2218.006977,2227.011184,2401.267342,2347.533503,2389.669691
606,36047031702,906.5743174,1048.340926,1056.751941,1720.273955,1635.471991,1819.395891,2002.719341,2216.857776,2226.398043,2400.672544,2347.173513,2389.350554
607,36047031900,751.1017161,818.6357863,853.4707323,1208.144438,1305.618719,1492.018496,1611.192047,1755.118927,1949.968758,2125.571501,2154.906446,2210.010835
608,36047032100,794.5316943,865.9684333,902.8181539,1277.995718,1381.110287,1578.288617,1704.35345,1856.60098,2062.72237,2248.479441,2279.510784,2337.802302
609,36047032300,858.7979692,936.0156855,975.8464685,1381.367611,1492.823117,1705.951134,1842.209135,2006.772965,2229.566069,2430.348585,2463.894691,2526.900091
610,36047032500,835.7363843,910.8998986,949.6652587,1344.269073,1452.739812,1660.151452,1792.721839,1952.878009,2169.689563,2365.083936,2397.767252,2459.073291
611,36047032600,164.4837382,234.9021731,154.7862843,159.1874364,197.2312942,286.4478706,280.4802066,329.5642428,339.933059,420.0489478,536.2692036,663.9026168
612,36047032700,689.5259529,817.1722097,863.7984772,1091.751823,1211.509014,1406.44768,1417.293367,1588.137265,1773.55864,1947.298131,2105.549169,2130.852613
613,36047032800,116.4004007,166.2334974,109.537792,112.6523606,139.5749022,202.7109019,198.4877581,233.2231158,240.5608281,297.2565335,379.5022588,469.8247466
614,36047032900,609.0998788,721.8570568,763.0442866,964.4184867,1070.207501,1242.409492,1251.996599,1402.911288,1566.706766,1720.178009,1859.96286,1882.315349
615,36047033000,178.9719054,255.5929842,168.4202738,173.2090912,214.6039537,311.6789645,305.1856528,358.593142,369.8752712,457.0479816,583.5052281,722.3809334
616,36047033100,707.0031257,770.5767683,803.368468,1137.2052,1228.963346,1404.422186,1516.58928,1652.068571,1835.483524,2000.778172,2028.40427,2080.271619
617,36047033300,924.7677045,1007.914028,1050.803986,1487.478945,1607.495584,1836.994485,1983.723291,2160.926541,2400.834409,2617.039932,2653.157792,2721.004188
618,36047033500,896.7407447,977.3803208,1018.96306,1442.455161,1558.790199,1781.324697,1923.615218,2095.4568,2328.044452,2537.689193,2572.692995,2638.47785
619,36047033600,338.7978028,483.8432113,318.8233291,327.8886672,406.2500637,590.0152211,577.7232374,678.8248039,700.1821257,865.2020079,1104.588392,1367.483195
620,36047033700,1282.379336,1483.114548,1494.89964,2434.261399,2313.628654,2573.657675,2833.106885,3136.148058,3148.887907,3395.278854,3319.305164,3378.884541
621,36047033900,1173.025771,1356.645535,1367.424528,2226.691157,2116.338392,2354.192319,2591.518604,2868.719624,2880.365458,3105.744398,3036.246277,3090.744261
622,36047034000,64.83599841,92.59345079,61.01346789,62.74830867,77.74438993,112.9116707,110.5593442,129.9072295,133.9943967,165.5743796,211.3859377,261.6963201
623,36047034100,907.1403053,1049.139649,1057.475407,1721.975208,1636.635701,1820.576148,2004.108551,2218.477428,2227.483544,2401.776663,2348.031427,2390.176552
624,36047034200,114.9600203,164.1764643,108.182332,111.2583597,137.8477522,200.2024843,196.0315992,230.337129,237.5840419,293.5781742,374.8061613,464.0109661
625,36047034300,1052.377205,1217.111228,1226.781575,1997.670531,1898.667818,2112.057888,2324.974584,2573.664802,2584.112834,2786.310999,2723.96093,2772.853663
626,36047034500,1061.787007,1227.993995,1237.750809,2015.532648,1915.644704,2130.942796,2345.763281,2596.677156,2607.218609,2811.224723,2748.317152,2797.647058
627,36047034700,907.1801475,1049.185728,1057.521852,1722.050838,1636.707583,1820.656109,2004.196572,2218.574865,2227.581377,2401.88215,2348.134554,2390.28153
628,36047034800,316.0477301,451.2870998,297.5710526,306.1827223,379.3195413,550.9866562,539.6260076,633.9124755,653.8363553,807.8391413,1031.114568,1275.978001
629,36047034900,1059.253926,1225.06439,1234.797932,2010.724202,1911.074588,2125.859054,2340.167041,2590.48231,2600.998647,2804.518074,2741.760593,2790.972818
630,36047035000,98.14375948,140.160861,92.35750608,94.98357493,117.6834921,170.9170233,167.356252,196.6435961,202.8304362,250.6337912,319.9798126,396.1358092
631,36047035100,1057.976438,1223.586938,1233.308737,2008.299252,1908.769789,2123.295213,2337.344745,2587.358133,2597.861755,2801.135727,2738.45392,2787.60679
632,36047035200,495.6880528,707.8170378,466.4558623,479.7524849,594.4237339,863.2590407,845.2637099,993.2387043,1024.467934,1265.871902,1616.066213,2000.613009
633,36047035300,1058.542123,1224.240325,1233.967795,2009.369375,1909.789543,2124.430248,2338.593674,2588.740172,2599.252583,2802.635773,2739.921702,2789.101195
634,36047035400,188.9916318,269.7435991,177.8530461,182.9878341,226.7446503,329.2324931,322.36777,378.861914,390.742954,482.743649,616.1919042,762.6384298
635,36047035500,687.6234546,749.6667655,781.4366334,1106.973452,1195.493829,1365.994886,1475.23613,1607.146267,1784.730141,1945.357995,1971.898821,2022.263786
636,36047035601,32.14118761,45.90058858,30.2461649,31.10650284,38.54073621,55.97396342,54.80773436,64.39961204,66.42556844,82.08040868,104.7901422,129.7296699
637,36047035602,87.47842183,124.8492032,82.31335816,84.6859156,104.9403609,152.3624875,149.17797,175.3356175,180.8326974,223.4094736,285.1747132,352.969524
638,36047035700,1178.230476,1362.665301,1373.492058,2236.572412,2125.730696,2364.639958,2603.019208,2881.451497,2893.150642,3119.529984,3049.724049,3104.464381
639,36047035900,1186.951423,1372.976421,1383.792938,2258.649651,2146.597723,2387.641398,2628.613218,2911.015829,2918.995461,3146.65041,3076.895182,3132.085604
640,36047036001,115.4529306,113.9247539,103.8197503,127.1298758,167.3758448,213.1898974,202.2129005,270.2828031,266.4982392,302.5773839,355.6542246,391.1302893
641,36047036002,104.6704955,103.2511427,94.12055607,115.2671424,151.7634494,193.2876332,183.3312897,245.0663381,241.627865,274.3240817,322.4249866,354.5518584
642,36047036100,354.0454952,424.740123,421.8469412,1047.882055,987.959741,1084.682884,1212.705561,1426.195379,1170.33853,1211.071073,1228.655865,1248.098049
643,36047036200,208.3620358,205.4778397,187.3552616,229.473976,302.1408679,384.7814868,364.9540901,487.8855652,481.0280202,546.0914104,641.810478,705.701343
644,36047036300,663.9077018,796.4654365,791.0417517,1964.938171,1852.558487,2033.934136,2274.001137,2674.299393,2194.488629,2270.861846,2303.822216,2340.268154
645,36047036400,174.4793069,172.0561021,156.8877831,192.1605588,253.0128781,322.2122721,305.6080329,408.5543357,402.8101867,457.2901408,537.4393951,590.9321484
646,36047036501,322.9661856,387.4511583,384.812214,955.9068309,901.2333178,989.4687894,1106.258992,1300.99955,1067.554475,1104.702691,1120.739353,1138.467646
647,36047036502,307.4485657,368.8842883,366.3685371,909.8890988,857.9789365,941.9393573,1053.055118,1238.559467,1016.884585,1052.348351,1067.677268,1084.64162
648,36047036600,284.5635773,280.664157,255.9500402,313.4653849,412.6790361,525.5581282,498.4941767,666.3198322,657.0421988,745.8870215,876.686327,963.9267296
649,36047036700,471.6960501,565.8460779,562.0110096,1395.630421,1316.00462,1444.742522,1615.254287,1899.604811,1559.279247,1613.50329,1637.214658,1663.143966
650,36047036900,579.6543893,695.415242,690.6791692,1715.432891,1617.35794,1775.691043,1985.260864,2334.715353,1915.84775,1982.531402,2011.338607,2043.13482
651,36047037000,409.6661203,404.0381415,368.4665642,451.31928,594.1814046,756.7638258,717.8309639,959.4719977,946.1312534,1073.966921,1262.204738,1387.739098
652,36047037100,484.0185376,580.6750046,576.7198688,1432.556179,1350.611984,1482.843509,1657.879159,1949.715758,1599.882792,1655.552033,1679.58279,1706.148007
653,36047037300,436.6499122,523.8515615,520.2835168,1292.326289,1218.40854,1337.694571,1495.594562,1758.860556,1443.282197,1493.50462,1515.186942,1539.148932
654,36047037401,85.39758036,110.0438895,108.36935,138.4200688,164.8667599,254.4146131,270.2530539,291.0971366,296.6139475,349.5893402,403.4163612,401.9755501
655,36047037402,114.0486386,147.0025818,144.7805817,184.9393735,220.2545876,339.9485865,361.1603117,388.9285135,396.2841188,467.1211909,539.0180742,537.0265874
656,36047037500,845.1750085,1185.279907,1175.646628,2168.524023,1947.342689,2132.55163,2507.921328,2851.889197,2506.943755,2563.765251,2573.23728,2578.787802
657,36047037700,1012.323033,1419.689137,1408.150711,2597.397703,2332.469492,2554.308433,3003.917474,3415.913292,3002.744382,3070.802355,3082.145199,3088.794731
658,36047037900,978.0091584,1371.562814,1360.415851,2509.344533,2253.399287,2467.718475,2902.083306,3300.111179,2900.954187,2966.707419,2977.664587,2984.089428
659,36047038100,1554.537931,1797.894025,1812.17739,2950.939146,2804.684417,3119.898482,3434.428211,3801.796733,3817.202575,4115.87497,4023.778104,4095.998246
660,36047038200,88.16443532,113.6257361,111.9445535,143.0135944,170.3193938,262.8903314,279.3030619,300.7653713,306.4504677,361.2182898,416.7901418,415.1871458
661,36047038300,928.9395182,1302.731362,1292.145059,2383.396971,2140.304335,2343.869229,2756.424563,3134.470093,2755.36916,2817.831665,2828.234207,2834.339255
662,36047038500,928.4175491,1302.020567,1291.438436,2382.115321,2139.14482,2342.596743,2754.941121,3132.788948,2753.864972,2816.281606,2826.684379,2832.782556
663,36047038600,95.06522805,122.5214539,120.7095505,154.2116727,183.655392,283.4695821,301.1687611,324.3111533,330.4430201,389.4989919,449.4220635,447.694161
664,36047038700,1002.051857,1405.282985,1393.861809,2571.0008,2308.780224,2528.361844,2973.39277,3381.19943,2972.241207,3039.613812,3050.851044,3057.428649
665,36047038800,225.6042659,219.7808702,312.0522473,434.1590059,527.2132051,745.0040975,705.7238492,902.1303148,1026.366773,934.3111728,1091.08312,1023.530952
666,36047038900,1177.116513,1581.939759,1574.14663,1995.215284,2160.688549,2269.267064,2392.12917,2663.842249,2622.413493,2832.234806,3064.554026,2973.715113
667,36047039000,198.1516453,193.0357093,274.0778209,381.3247856,463.0557265,654.3411001,619.8397183,792.3472974,901.464537,820.6109127,958.3049594,898.9753239
668,36047039100,1200.720615,1613.662922,1605.712686,2035.221247,2204.016898,2314.771909,2440.095826,2717.257501,2674.999843,2889.029595,3126.009289,3033.347918
669,36047039200,199.0227368,193.8842404,275.2855424,383.0059721,465.0965846,657.2262165,622.5726984,795.8402888,905.4406562,824.227348,962.5280974,902.9340726
670,36047039300,1370.091613,1841.28883,1832.216646,2322.397072,2514.960157,2641.351435,2784.389168,3100.66527,3052.407432,3296.616016,3567.003872,3461.280741
671,36047039400,218.9543619,213.3012581,302.8546952,421.3630542,511.6748345,723.0457645,684.921784,875.5416866,996.1182543,906.7716381,1058.922859,993.3606427
672,36047039500,1154.064323,1550.96483,1543.3232,1956.196341,2118.406549,2224.866343,2345.342996,2611.746657,2571.106373,2776.812259,3004.571362,2915.516055
673,36047039600,186.1390076,181.3334014,257.4644963,358.2112551,434.9875246,614.6800143,582.2701278,744.3203334,846.8248546,770.8702211,900.2178358,844.481974
674,36047039700,1150.014672,1545.519506,1537.90483,1949.314057,2110.96542,2217.049005,2337.094121,2602.560216,2562.069115,2767.056198,2994.020846,2905.276392
675,36047039800,76.74350545,98.90442629,97.44257234,124.4872622,148.2560491,228.8357437,243.120141,261.8048509,266.7549615,314.4231324,362.7958768,361.399112
676,36047039900,1092.783466,1468.604885,1461.369324,1852.267797,2005.889792,2106.688632,2220.746726,2472.993328,2434.534365,2629.324203,2845.000929,2760.669226
677,36047040000,163.3974767,168.9463731,171.6036328,219.5444104,265.4051061,467.785408,457.8548849,521.3297372,527.1650699,566.1565418,650.6588878,627.9616041
678,36047040100,1153.234953,1549.84359,1542.207737,1954.757409,2116.871625,2223.250021,2343.622627,2609.830378,2569.230671,2774.794834,3002.399698,2913.405408
679,36047040200,168.1057149,173.8104045,176.5438102,225.8643617,273.0456927,481.2613574,471.0408633,536.3458979,542.3475679,582.457849,669.3927541,646.0398563
680,36047040300,1519.366668,2041.894251,2031.834179,2575.334548,2788.92299,2929.071244,3087.655185,3438.372193,3384.89573,3655.724072,3955.592235,3838.341347
681,36047040400,130.785268,135.2229882,137.3496187,175.7205772,212.4271809,374.4181772,366.4665819,417.2733412,421.9425259,453.1472638,520.7820237,502.6137127
682,36047040500,996.6250206,1339.373867,1332.774992,1689.300237,1829.3994,1921.331472,2025.357457,2255.414114,2220.328347,2397.976707,2594.673024,2517.764314
683,36047040600,125.1583732,129.405529,131.4406245,168.1608259,203.2883439,358.3095315,350.700044,399.3211299,403.7894918,433.6523062,498.3771913,480.9903972
684,36047040700,3636.974925,4892.345182,4868.149134,6170.034037,6680.079336,7016.341166,7395.990048,8235.127403,8108.15094,8757.465354,9475.023353,9193.252388
685,36047040800,130.1642969,134.581325,136.6978176,174.8867064,211.4192097,372.6407354,364.7268934,415.292663,419.9397446,450.9969735,518.3106413,500.2284325
686,36047040900,1485.583276,2778.541059,2756.859912,3426.979122,3420.55537,3698.703118,3857.399093,4128.76195,4156.438675,4598.34162,4798.379228,4480.198844
687,36047041000,121.604548,125.7305758,127.71138,163.3911303,197.5223883,348.1393762,340.7449489,387.989747,392.3358136,421.3449308,484.2335586,467.3390278
688,36047041100,975.2736337,1311.079997,1304.616468,1653.551211,1790.544285,1880.575781,1982.370766,2207.456225,2173.173545,2347.107254,2539.544292,2464.177413
689,36047041200,140.711352,145.4862346,147.7745656,189.0580693,228.5508716,402.8357445,394.2805549,448.9440268,453.9681037,487.5412998,560.3094671,540.7619393
690,36047041300,1171.778084,1574.812319,1567.053028,1986.216676,2150.93107,2259.024641,2381.327924,2651.804638,2610.570234,2819.451278,3050.713308,2960.273603
691,36047041401,154.0161336,150.0402547,213.0296322,296.387857,359.9133214,508.5979239,481.7820363,615.8623341,700.6726527,637.8313406,744.8552264,698.7393087
692,36047041402,175.5470205,171.0146352,242.8142509,337.828523,410.2361417,579.7031331,549.1371689,701.96699,798.6394518,727.005655,848.9931469,796.4285322
693,36047041500,1175.71435,1580.483657,1572.692528,1993.331854,2158.494636,2267.020101,2389.736003,2661.086432,2619.752487,2829.421529,3061.415011,2970.57229
694,36047041600,185.2939112,180.5098744,256.2960176,356.5857636,433.0136678,611.8899687,579.6268916,740.9422771,842.9822804,767.371163,896.1317619,840.648604
695,36047041700,1019.856324,1370.603347,1363.850561,1728.663426,1872.031737,1966.10485,2072.551281,2307.963591,2272.071821,2453.863705,2655.146468,2576.441064
696,36047041800,187.3008164,182.4649641,259.0719416,360.4479187,437.7036081,618.5173055,585.9047893,748.9673704,852.1125618,775.6825057,905.8377015,849.7536094
697,36047041900,1105.634947,1485.901127,1478.580096,1874.08009,2029.501852,2131.490627,2246.890196,2502.101013,2463.192315,2660.2786,2878.488777,2793.158805
698,36047042000,192.2278534,187.2637016,265.8842833,369.9261745,449.212454,634.7795223,601.3108481,768.6595626,874.5171375,796.0772171,929.653798,872.0969729
699,36047042100,1108.25163,1489.394869,1482.056858,1878.488811,2034.284712,2136.510727,2252.183304,2508.000219,2468.997093,2666.544631,2885.273971,2799.748012
700,36047042200,259.5050866,252.8050148,358.9383735,499.3913014,606.4264072,856.9448292,811.7626262,1037.678008,1180.579056,1074.693168,1255.019478,1177.318519
701,36047042300,1316.724706,1769.598252,1760.879382,2231.890041,2416.983469,2538.445252,2675.877139,2979.812677,2933.476103,3168.19187,3428.062368,3326.439413
702,36047042400,137.0592644,141.710154,143.9395096,184.1517852,222.619713,392.3808253,384.0475608,437.2927834,442.1870099,474.8881451,545.7678424,526.7274897
703,36047042500,1212.764406,1629.886475,1621.855923,2055.679354,2226.157711,2338.03046,2464.611611,2744.549893,2701.872231,2918.057352,3157.409565,3063.80893
704,36047042600,144.6982951,149.6085236,151.9613414,194.4143584,235.0260396,414.2493787,405.451886,461.6637723,466.8297418,501.3547857,576.1846217,556.0833739
705,36047042700,1318.396931,2465.848778,2446.609096,3041.316011,3035.616013,3282.461529,3423.29905,3664.123804,3688.684084,4080.855295,4258.380859,3976.007552
706,36047042800,140.1855136,144.9425867,147.2220278,188.3510349,227.6961299,401.3299523,392.8068316,447.2655972,452.2704498,485.7187129,558.2147897,538.7404575
707,36047042900,1486.980399,2781.173088,2759.472983,3430.227955,3423.794659,3702.207231,3861.053726,4132.671276,4160.373729,4602.69554,4802.919384,4484.434794
708,36047043000,136.2077399,140.8270819,143.0421385,183.0032616,221.230605,389.9399834,381.6587146,434.5704512,439.4328092,471.92724,542.3659511,523.4453765
709,36047043100,1487.624446,2782.364928,2760.655617,3431.698848,3425.266276,3703.797134,3862.71237,4134.448731,4162.161879,4604.672382,4804.984467,4486.365252
710,36047043200,126.7672949,130.9558854,133.0292784,170.186714,205.7109714,362.8249142,355.1179242,404.2916789,408.797652,438.8494101,504.3946266,486.8325737
711,36047043300,1487.952937,2783.000529,2761.286103,3432.481272,3426.041441,3704.637631,3863.588057,4135.382481,4163.103917,4605.716936,4806.070726,4487.375635
712,36047043400,118.8685562,122.9022718,124.8350939,159.7099266,193.0721159,340.3027349,333.0756611,379.253301,383.497106,411.8591687,473.3313136,456.8182904
713,36047043500,1487.196516,2781.586868,2759.883464,3430.73762,3424.300756,3702.755519,3861.625146,4133.281297,4160.988754,4603.377018,4803.628823,4485.095455
714,36047043600,117.0498358,121.022237,122.9269505,157.268576,190.1202084,335.0988086,327.9838741,373.4557929,377.6351151,405.5598987,466.0931518,449.8348768
715,36047043700,1478.072306,2764.527981,2742.957631,3409.697157,3403.297958,3680.045549,3837.940514,4107.9294,4135.467546,4575.143182,4774.165617,4457.58478
716,36047043800,163.4446629,138.3298826,174.912124,247.4802987,283.1207697,383.0277645,387.7276728,466.6595181,539.4157417,485.4646854,552.8597414,553.4852495
717,36047043900,1747.590816,3277.525364,3251.130723,4047.363271,4038.996878,4369.211212,4553.22054,4870.912385,4904.70614,5423.713636,5660.56897,5282.070459
718,36047044000,211.0635337,178.6123647,225.8267182,319.5238059,365.5189806,494.4781947,500.5785036,602.4502742,696.3900943,626.7288304,713.7175063,714.5715618
719,36047044100,1245.425535,2333.899147,2315.272993,2881.07505,2875.278038,3109.985833,3241.673565,3468.393202,3492.221477,3862.267282,4030.744331,3761.871989
720,36047044200,191.4822623,162.0700533,204.9473571,289.9746937,331.7473004,448.8215558,454.3087982,546.8190964,632.069716,568.8514711,647.8340859,648.5387219
721,36047044300,1472.04943,2753.383032,2731.888565,3396.017969,3389.634052,3665.294436,3822.509921,4091.378052,4118.820623,4556.693334,4754.925576,4439.57825
722,36047044400,182.7834559,154.6791789,195.5677323,276.7109081,316.5429097,428.2204316,433.5031905,521.7252631,603.0797493,542.7506433,618.0827844,618.8223706
723,36047044500,1469.149575,2747.933291,2726.483744,3389.281963,3382.912936,3658.021602,3814.935121,4083.278014,4110.662957,4547.675514,4745.512791,4430.798797
724,36047044600,101.763968,140.8292614,165.0532357,201.9100693,239.243115,396.1886316,422.4159079,487.2752751,484.4924397,487.2211467,585.5690155,606.5851041
725,36047044700,1405.400325,2629.555708,2608.950744,3243.754303,3237.584258,3501.045807,3650.891719,3907.44295,3933.758936,4351.727392,4541.12924,4239.666095
726,36047044800,229.1974815,193.9665149,245.2381205,346.9844138,396.9336324,536.9862978,543.6146745,654.2417128,756.2458514,680.6039404,775.0752049,776.0062851
727,36047044900,18167.36878,21161.44202,22663.17424,25306.60472,25125.49796,26615.59238,27637.25434,29415.97917,30134.64252,32931.56051,35373.06486,34586.95065
728,36047045000,237.0817289,200.6287001,253.6637458,358.9115885,410.5762196,555.4290447,562.2811178,676.7107384,782.232664,703.9819893,801.6925515,802.6518418
729,36047045200,195.1216459,165.1425968,208.7915247,295.4062975,337.9466569,457.1532152,462.8046245,556.9879881,643.831507,579.4361381,659.8882312,660.6572742
730,36047045300,2827.279042,5287.44026,5246.269957,6521.515989,6509.248001,7038.585765,7340.450994,7856.732414,7909.47488,8750.27769,9131.029001,8525.539403
731,36047045400,138.5642469,117.2630449,148.2598465,209.7717249,239.9710824,324.6297303,328.6366665,395.5170591,457.1897035,411.4565917,468.5706231,469.127571
732,36047045600,173.6795723,188.1438525,227.5976601,294.1746113,368.2325702,457.0310451,484.2855653,579.4636278,652.0889339,605.9452221,741.9140347,704.8597103
733,36047045800,203.2242918,220.2039233,266.2555382,344.0921278,430.5556208,534.3291639,566.0565619,677.3804051,762.1730266,708.5542893,867.3934957,824.0774558
734,36047046000,593.5248434,698.6864704,742.8507347,914.7482011,1024.528525,1218.718057,1187.753491,1480.342371,1577.764463,1722.517026,1998.645145,1894.322235
735,36047046201,388.4092777,457.2275752,486.1299534,598.6222703,670.4637614,797.5483086,777.2855177,968.7591969,1032.513272,1127.239024,1307.940758,1239.6729
736,36047046202,184.1873867,157.4200155,198.6593877,280.1866382,320.7510577,435.9506335,441.9282965,531.2722596,611.887476,552.1361261,629.6392419,630.9602899
737,36047046400,121.5957167,168.4371954,197.3863666,241.4010536,286.054346,473.864567,505.2722207,582.8184473,579.35061,582.7192847,700.4007294,725.5735082
738,36047046800,206.1035737,285.4630484,334.5314614,409.1420026,484.8194696,803.0973979,856.3187303,987.7488106,981.9027787,987.5866717,1187.019569,1229.675058
739,36047047000,130.7459641,181.116499,212.2447649,259.571325,307.5864033,509.5396344,543.3132593,626.6964254,622.9639325,626.587712,753.1300919,780.1997247
740,36047047200,124.2658602,172.1399028,201.7253723,246.7063072,292.3416356,484.2855488,516.3852666,595.63575,592.088249,595.5324247,715.8030411,741.5310338
741,36047047400,126.474745,175.1997714,205.3111367,251.0916292,297.5381473,492.8939548,525.5642603,606.2234588,602.6128993,606.1182969,728.5267807,754.7121007
742,36047047600,148.9864915,206.3841677,241.8550868,295.7841933,350.4978143,580.6251244,619.1103801,714.1263539,709.873241,714.0026955,858.1988831,889.0448255
743,36047047700,1872.062387,2178.49448,2334.325284,2606.595501,2588.083321,2740.842699,2846.014227,3030.634326,3103.790681,3393.419085,3643.085567,3565.580122
744,36047047800,159.1138337,220.3976595,258.2732287,315.8654734,374.2881763,620.0107637,661.100256,762.5614763,758.0269676,762.4447389,916.4199027,949.347711
745,36047048000,466.4351222,549.0695798,583.7769946,718.8666696,805.1355661,957.7481705,933.414856,1163.341736,1239.901484,1353.658683,1570.656613,1488.673942
746,36047048100,1288.342408,1498.79969,1605.48815,1791.498839,1778.788733,1883.906198,1956.760263,2083.095062,2133.858566,2332.243211,2505.142296,2450.169225
747,36047048200,592.5794819,697.5541893,741.6467993,913.2702243,1022.866205,1216.743496,1185.827547,1477.928987,1575.195303,1719.718177,1995.395673,1891.238748
748,36047048400,637.6791759,575.0625087,618.2742451,805.2855623,851.1902451,1042.741033,1013.274087,1141.63517,1253.132353,1391.973054,1608.597793,1493.134584
749,36047048500,4197.817206,5641.558581,5613.767533,7115.365859,7705.461806,8092.68259,8530.823043,9499.789403,9352.06435,10100.34459,10928.83317,10604.86483
750,36047048600,534.7702082,482.257456,518.4956076,675.3269534,713.823012,874.4609338,849.7493525,957.3942122,1050.898003,1167.332451,1348.997578,1252.167792
751,36047048800,436.9168114,394.0114058,423.618077,551.7518675,583.2028888,714.442953,694.2521739,782.1985483,858.5934673,953.7230997,1102.14474,1023.031832
752,36047048900,661.9613776,889.6135272,885.2326918,1122.017084,1215.071075,1276.130434,1345.220784,1498.01776,1474.722768,1592.717516,1723.363708,1672.28001
753,36047049000,587.5816983,529.8809405,569.6970742,742.0160793,784.3125623,960.8089978,933.6557,1051.929199,1154.667878,1282.601685,1482.204533,1375.810602
754,36047049100,1815.080326,2111.585188,2261.886616,2523.988818,2506.068246,2654.173905,2756.837338,2934.83087,3006.360671,3285.848109,3529.432559,3452.000807
755,36047049200,503.9844371,454.5030305,488.6547112,636.4601285,672.7415216,824.1278656,800.835564,902.2911488,990.4119779,1100.148114,1271.358234,1180.100531
756,36047049300,1647.550939,2214.135099,2203.24041,2792.55054,3024.137247,3176.106409,3348.060213,3728.342538,3670.371089,3964.045002,4289.203201,4162.064722
757,36047049400,558.0776769,503.2768608,541.0941096,704.7722301,744.9398131,912.5728919,886.7751294,999.1070422,1096.684957,1218.206833,1407.791728,1306.736221
758,36047049500,1099.340899,1278.910777,1369.954364,1528.661628,1517.805241,1607.501068,1669.66389,1777.455616,1820.777438,1990.057044,2137.587044,2090.681087
759,36047049600,618.7161576,557.9619026,599.888652,781.3498733,825.8834877,1011.734605,983.1357816,1107.674878,1215.854925,1350.578597,1560.764147,1448.73003
760,36047049700,1405.226484,1634.759508,1751.136063,1954.00135,1940.123242,2054.776371,2134.235343,2272.018652,2327.395025,2543.775594,2732.354594,2672.397538
761,36047049800,622.9031612,561.7351187,603.9452349,786.6232034,831.462974,1018.57268,989.7879545,1115.172471,1224.086489,1359.710366,1571.313779,1458.525338
762,36047049900,1392.049787,1661.301743,1828.029781,2159.508603,2144.224744,2258.890263,2293.144435,2498.667926,2513.480612,2816.335943,2901.781236,2996.28651
763,36047050000,943.9456429,973.2655803,1055.185515,1874.064092,1706.660724,1943.579035,1533.987397,1596.051613,1669.130599,2428.585491,2963.699258,2612.440187
764,36047050100,1536.319615,1785.758709,1913.822463,2137.274397,2119.656141,2241.505202,2329.08306,2480.823099,2542.202366,2779.284425,2979.681672,2922.584518
765,36047050202,624.9544038,644.3673876,698.6037757,1240.761878,1129.926242,1286.780122,1015.598733,1056.687526,1105.068926,1607.887034,1962.169714,1729.611648
766,36047050300,1067.074063,1241.375939,1329.746337,1483.798931,1473.256246,1560.318919,1620.661966,1725.299242,1767.34647,1931.656617,2074.849525,2029.32611
